Id,FullName,KnownName,Nationality,ShirtNumber,PreferredFoot,TeamId,PhotoUrl,Position,CreatedAt,UpdatedAt
24616,Luis Alfonso Espino García,Luis Alfonso Espino García,Uruguay,,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24681,Daniel Escriche Romero,Daniel Escriche Romero,Spain,,Right,1,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24686,Roberto Canella Suárez,Roberto Canella Suárez,Spain,,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24704,Alberto Martín Romo García Adámez,Alberto Martín Romo García Adámez,Spain,,Left,1,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24711,David Carmona Sierra,David Carmona Sierra,Spain,,Left,1,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24712,Jon Ander Garrido Moracia,Jon Ander Garrido Moracia,Spain,,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24729,Xavier Quintillà Guasch,Xavier Quintillà Guasch,Spain,,Both,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24730,Lucas René Olaza Catrofe,Lucas René Olaza Catrofe,Uruguay,,Right,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24738,Javier Díaz Sánchez,Javier Díaz Sánchez,Spain,,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24777,Waldo Rubio Martín,Waldo Rubio Martín,Spain,,Left,1,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24782,Jonhatan Montiel Caballero,Jonhatan Montiel Caballero,Spain,,Right,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24783,Javier Márquez Moreno,Javier Márquez Moreno,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24841,Ricard Puig Martí,Ricard Puig Martí,Spain,,Right,8,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24861,Andrei Florin Ratiu,Andrei Florin Ratiu,Romania,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24872,Cecilio Nauzet Pérez González,Cecilio Nauzet Pérez González,Spain,,Right,8,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24920,José Antonio Caro Díaz,José Antonio Caro Díaz,Spain,,Right,8,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24921,Martín Zubimendi Ibáñez,Martín Zubimendi Ibáñez,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24948,Jordi Calavera Espinach,Jordi Calavera Espinach,Spain,,Right,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24949,Álex Collado Gutiérrez,Álex Collado Gutiérrez,Spain,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24976,Abel Ruiz Ortega,Abel Ruiz Ortega,Spain,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24995,Sergio Camello Pérez,Sergio Camello Pérez,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25005,Alejandro Blanco Sánchez,Alejandro Blanco Sánchez,Spain,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25006,Carles Pérez Sayol,Carles Pérez Sayol,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25014,Juan Hernández García,Juan Hernández García,Spain,,Left,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25022,Alejandro Martínez Sánchez,Alejandro Martínez Sánchez,Spain,,Left,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25057,Alejandro Barrera García,Alejandro Barrera García,Spain,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25061,Francisco Javier Campos Coll,Francisco Javier Campos Coll,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25062,Juan Manuel Pérez Ruiz,Juan Manuel Pérez Ruiz,Spain,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25104,Rodrygo Silva de Goes,Rodrygo Silva de Goes,Brazil,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25126,Nicolás Federico López Alonso,Nicolás Federico López Alonso,Uruguay,,Left,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25134,Deyverson Brum Silva Acosta,Deyverson Brum Silva Acosta,Brazil,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25144,Diego Alves Carreira,Diego Alves Carreira,Brazil,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25351,Alexandre Rodrigues da Silva,Alexandre Rodrigues da Silva,Brazil,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25566,Luciano da Rocha Neves,Luciano da Rocha Neves,Brazil,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25591,Juan Rodríguez Martínez,Juan Rodríguez Martínez,Spain,,Right,8,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25595,Miquel Parera Pizá,Miquel Parera Pizá,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25598,Álvaro Fernández Llorente,Álvaro Fernández Llorente,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25702,Carlos Neva Tey,Carlos Neva Tey,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25704,Aarón Escandell Banacloche,Aarón Escandell Banacloche,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25707,Francisco Manuel Rico Castro,Francisco Manuel Rico Castro,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25824,Ángel Trujillo Canorea,Ángel Trujillo Canorea,Spain,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25826,Juan David Victoria López,Juan David Victoria López,Colombia,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25859,Sérgio Paulo Barbosa Valente,Sérgio Paulo Barbosa Valente,Portugal,,Left,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25881,Juan Antonio Rodríguez Villamuela,Juan Antonio Rodríguez Villamuela,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25921,Rubén Gracia Calmache,Rubén Gracia Calmache,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25984,Ángel Domingo López Ruano,Ángel Domingo López Ruano,Spain,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
25997,Jonás Manuel Gutiérrez,Jonás Manuel Gutiérrez,Argentina,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26009,Roberto Soldado Rillo,Roberto Soldado Rillo,Spain,,Right,8,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26012,David Navarro Pedrós,David Navarro Pedrós,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26020,Ángel Lafita Castillo,Ángel Lafita Castillo,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26023,Juan Francisco García García,Juan Francisco García García,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26070,Antonio Rodríguez Martínez,Antonio Rodríguez Martínez,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26087,Carlos Gurpegi Nausia,Carlos Gurpegi Nausia,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26103,Idriss Carlos Kameni,Idriss Carlos Kameni,Cameroon,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26107,Alberto Lopo García,Alberto Lopo García,Spain,,Left,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26209,Manuel Pablo García Díaz,Manuel Pablo García Díaz,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26211,Joan Verdú Fernández,Joan Verdú Fernández,Spain,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26222,José Eduardo Rosa Vale de Castro,José Eduardo Rosa Vale de Castro,Portugal,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26248,David Barral Torres,David Barral Torres,Spain,,Left,8,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26256,Igor Lichnovsky Osorio,Igor Lichnovsky Osorio,Chile,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26288,Jonathan Javier Rodríguez Portillo,Jonathan Javier Rodríguez Portillo,Uruguay,,Left,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26387,Edgar Antonio Méndez Ortega,Edgar Antonio Méndez Ortega,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26404,Guido Rodríguez,Guido Rodríguez,Argentina,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26438,David Cobeño Iglesias,David Cobeño Iglesias,Spain,,Left,8,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26448,Javier Garrido Behovide,Javier Garrido Behovide,Spain,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26518,Enrique Sola Clemente,Enrique Sola Clemente,Spain,,Right,8,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26532,Renan Augusto Lodi dos Santos,Renan Augusto Lodi dos Santos,Brazil,,Right,8,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26553,Mamadou Koné,Mamadou Koné,Côte d'Ivoire,,Left,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26607,José Raúl Baena Urdiales,José Raúl Baena Urdiales,Spain,,Left,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26619,Gaizka Toquero Pinedo,Gaizka Toquero Pinedo,Spain,,Right,8,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26633,Alberto Lora Ramos,Alberto Lora Ramos,Spain,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26647,Henok Goitom,Henok Goitom,Unknown,,Right,8,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26669,Weligton Róbson Pena de Oliveira,Weligton Róbson Pena de Oliveira,Brazil,,Left,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26685,Nicolás Ladislao Fedor Flores,Nicolás Ladislao Fedor Flores,Venezuela (Bolivarian Republic),,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26689,Nauzet Alemán Viera,Nauzet Alemán Viera,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26690,Alberto Mateus Contreiras Gonçalves,Alberto Mateus Contreiras Gonçalves,Angola,,Left,8,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26723,Álvaro Cejudo Carmona,Álvaro Cejudo Carmona,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26736,Borja Ekiza Imaz,Borja Ekiza Imaz,Spain,,Right,8,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26753,Javier Varas Herrera,Javier Varas Herrera,Spain,,Right,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26764,Jon Ansotegi Gorostola,Jon Ansotegi Gorostola,Spain,,Left,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26775,Thievy Guivane Bifouma Koulossa,Thievy Guivane Bifouma Koulossa,Congo (Brazzaville),,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26776,Juan Isaac Cuenca López,Juan Isaac Cuenca López,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26780,Guilherme Magdalena Siqueira,Guilherme Magdalena Siqueira,Brazil,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26781,Diego Mainz García,Diego Mainz García,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26783,Roque Luis Santa Cruz Cantero,Roque Luis Santa Cruz Cantero,Paraguay,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26786,Mario Fernández Cuesta,Mario Fernández Cuesta,Spain,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26797,Francisco Medina Luna,Francisco Medina Luna,Spain,,Right,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26801,Jordi Figueras Montel,Jordi Figueras Montel,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26848,Roberto Trashorras Gayoso,Roberto Trashorras Gayoso,Spain,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
26941,Francisco Javier García Noblejas Hernanz,Francisco Javier García Noblejas Hernanz,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27052,Lévy Clément Madinda,Lévy Clément Madinda,Gabon,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27054,Roberto Lago Soto,Roberto Lago Soto,Spain,,Left,8,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27092,Abdoul Karim Yoda,Abdoul Karim Yoda,France,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27109,Youssef El-Arabi,Youssef El-Arabi,Morocco,,Left,8,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27111,António Alberto Bastos Pimparel,António Alberto Bastos Pimparel,Portugal,,Right,8,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27122,Simão Mate,Simão Mate,Mozambique,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27123,Jordi Xumetra Feliu,Jordi Xumetra Feliu,Spain,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27144,Antonio Amaya Carazo,Antonio Amaya Carazo,Spain,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27148,Abraham González Casanova,Abraham González Casanova,Spain,,Right,8,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27154,Nikolaos Karabelas,Nikolaos Karabelas,Greece,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27155,Bojan Jokić,Bojan Jokić,Slovenia,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27184,Marcos Alberto Angeleri,Marcos Alberto Angeleri,Argentina,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27239,Aleksandar Pantić,Aleksandar Pantić,Serbia,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27240,Jesús Fernández Collado,Jesús Fernández Collado,Spain,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27241,Víctor Guillermo Álvarez Delgado,Víctor Guillermo Álvarez Delgado,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27243,Oriol Riera Magem,Oriol Riera Magem,Spain,,Left,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27250,Nabil Ghilas,Nabil Ghilas,Algeria,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27251,Francisco José Perdomo Borges,Francisco José Perdomo Borges,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27305,Germán Darío Lux,Germán Darío Lux,Argentina,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27318,Douglas Pereira dos Santos,Douglas Pereira dos Santos,Brazil,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27335,Arthur Etienne Boka,Arthur Etienne Boka,Côte d'Ivoire,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27340,Dejan Dražić,Dejan Dražić,Serbia,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27341,Marcelo Alfonso Díaz Rojas,Marcelo Alfonso Díaz Rojas,Chile,,Left,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27342,Josep Señé Escudero,Josep Señé Escudero,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27343,Jon Errasti Zabalete,Jon Errasti Zabalete,Spain,,Right,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27345,Didier Digard,Didier Digard,France,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27346,Petros Matheus dos Santos Araújo,Petros Matheus dos Santos Araújo,Brazil,,Right,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27347,Juan Manuel Vargas Risco,Juan Manuel Vargas Risco,Peru,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27348,Ricky van Wolfswinkel,Ricky van Wolfswinkel,Netherlands,,Right,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27349,Heiko Westermann,Heiko Westermann,Germany,,Right,8,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27401,Bernard Mensah,Bernard Mensah,Ghana,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27402,Álvaro Daniel Pereira Barragán,Álvaro Daniel Pereira Barragán,Uruguay,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27403,Santiago Vergini,Santiago Vergini,Argentina,,Right,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27457,Manuel Fernández Muñíz,Manuel Fernández Muñíz,Spain,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27462,Xabier Iruretagoiena Aranzamendi,Xabier Iruretagoiena Aranzamendi,Spain,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27463,Mauricio Andrés Cuero Castillo,Mauricio Andrés Cuero Castillo,Colombia,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27477,Helibelton Palacios Zapata,Helibelton Palacios Zapata,Colombia,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27480,Lucas Alfonso Orbán Alegre,Lucas Alfonso Orbán Alegre,Argentina,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27481,Carlos Carbonell Gil,Carlos Carbonell Gil,Spain,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27482,Aderllan Leandro de Jesus Santos,Aderllan Leandro de Jesus Santos,Brazil,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27483,Benoît Trémoulinas,Benoît Trémoulinas,France,,Right,8,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27521,Juan Emmanuel Culio,Juan Emmanuel Culio,Argentina,,Right,8,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27522,Antolín Alcáraz Viveros,Antolín Alcáraz Viveros,Paraguay,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27526,Rachid Aït-Atmane,Rachid Aït-Atmane,Algeria,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27558,Elderson Uwa Echiejile,Elderson Uwa Echiejile,Nigeria,,Right,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27563,Aitor Buñuel Redrado,Aitor Buñuel Redrado,Spain,,Both,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27564,Jhon Stiven Mondragón Dosman,Jhon Stiven Mondragón Dosman,Colombia,,Right,8,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27565,Hélder Filipe Oliveira Lopes,Hélder Filipe Oliveira Lopes,Portugal,,Right,8,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27566,Cayetano Bartolomé Bonnín Vásquez,Cayetano Bartolomé Bonnín Vásquez,Dominican Republic,,Right,8,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27567,Mateo Ezequiel García,Mateo Ezequiel García,Argentina,,Both,8,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27639,Artem Kravets,Artem Kravets,Ukraine,,Left,8,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27656,Carl Medjani,Carl Medjani,Algeria,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
27970,Ian González Nieto,Ian González Nieto,Spain,,Right,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
28194,Dragan Rosić,Dragan Rosić,Serbia,,Left,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
28266,Rafael Santos Borré Amaury,Rafael Santos Borré Amaury,Colombia,,Right,8,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
28589,Ante Palaversa,Ante Palaversa,Croatia,,Right,8,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
28658,Augusto Jorge Mateo Solari,Augusto Jorge Mateo Solari,Argentina,,Right,8,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
29198,Jeremías Ledesma,Jeremías Ledesma,Argentina,,Left,8,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
29256,Matheus Fernandes Siqueira,Matheus Fernandes Siqueira,Brazil,,Right,8,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
29310,Shon Zalman Weissman,Shon Zalman Weissman,Israel,,Right,8,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
29342,Ivo Grbić,Ivo Grbić,Croatia,,Right,8,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30054,José Luis García Vayá,José Luis García Vayá,Spain,,Right,8,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30081,Nehuén Pérez,Nehuén Pérez,Argentina,,Right,1,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30225,Oihan Sancet Tirapu,Oihan Sancet Tirapu,Spain,,Left,1,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30277,Jon Moncayola Tollar,Jon Moncayola Tollar,Spain,,Right,1,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30294,Gabriel Matías Fernández Leites,Gabriel Matías Fernández Leites,Uruguay,,Right,1,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30370,Jens Jønsson,Jens Jønsson,Denmark,,Right,1,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30419,Alberto Rodríguez Baró,Alberto Rodríguez Baró,Spain,,Right,18,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30420,Víctor Campuzano Bonilla,Víctor Campuzano Bonilla,Spain,,Right,18,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
30421,Matías Ezequiel Vargas Martín,Matías Ezequiel Vargas Martín,Argentina,,Right,18,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
